,x-,y-,z-,x+,y+,z+,type,Pozent
0,25.62676429748535,0.0,10.634617805480957,34.27590608596802,9.732478260993958,19.20743465423584,2.0,0.9999562501907349
1,3.440781831741333,27.486090660095215,36.211754977703094,12.67820119857788,36.65484428405762,40.0,2.0,0.9997962117195129
2,0.0,0.12746334075927734,36.06904864311218,14.775124788284302,19.66669797897339,40.0,14.0,0.9995689988136292
3,17.299402952194214,5.83471417427063,31.07915461063385,24.91793155670166,34.53451633453369,40.0,10.0,0.9987485408782959
4,0.0,5.236701965332031,10.363250970840454,9.43166971206665,34.30770397186279,29.497652053833008,10.0,0.9982715845108032
5,20.768401622772217,2.456493377685547,12.430585622787476,40.0,7.318904399871826,17.39281415939331,2.0,0.9922893643379211
